"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Denmark","DNK","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominican Republic","DOM","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","17.9346228239845","17.7723628728145","14.0884391662627","15.9963521494965","9.73503808487486","11.0679090327029","13.1960396905404","15.3866879723257","20.2185813854854","28.0458531710662","29.2121292437743","26.3041049658882","34.9613975833188","30.2521631696965","19.6815095390432","22.9718682311812","26.6115350488827","19.8605457997333","18.0700837256748","15.91006542507","12.4548389363921","14.0478963481123","18.0346861532201","6.83607694828617","9.57221722640308","10.8032865886262","10.9017507038881","9.6848910430602","7.73539869077685","7.20992928318749","8.53430944610175","10.8039798075934","11.4487958927188","13.2218079029247","10.9758151257372","9.13945209303603","15.1800204412873","15.1327598710491","15.0713870670601","16.6538393000533","11.1610779149617","10.7627966545772","16.4661725339596","17.3386983216297","18.4215054721821","29.8630271628321","18.6013540528788","15.580808179098","15.0864234448998","24.735314467875","",
"Algeria","DZA","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","18.3633014716586","25.0933432652638","30.2025033717251","28.165556126255","28.6412742390921","31.7664236664541","34.708296715346","37.7082093432443","36.3646424571712","58.8018067456872","56.2222167237686","80.2594886467088","69.1028127472727","65.0793528638687","71.690795370422","","","","","","","","","","","","","","11.9100885597204","22.4791640361002","2.03852000915551","1.43761421393531","1.99651742058322","1.03761213157002","0.791339569436198","1.07970118070274","0.747243111673654","0.448208239300453","1.72343183018664","1.01403802715903","0.601636235567993","0.51190169946824","","",
"East Asia & Pacific (excluding high income)","EAP","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","17.5240965234194","18.4380525457828","17.854445043426","20.3666960494661","22.5698418008686","20.5843098116945","20.2503066062598","19.9707211637161","18.896975194886","17.7007719000955","16.8054195965704","17.4384714103407","14.741673772302","14.1932969953957","14.4506633139998","15.8257293982147","16.6304311545712","20.1335273886268","15.7863722424727","17.1756536560897","17.0363466402163","11.8900441976647","7.69935279370902","6.78376077982697","5.98826705333875","4.97334205430217","4.01585143575436","4.92781443044236","4.72866653405128","4.23343178009003","4.50971542559866","4.52087081290083","5.33423935625969","6.81615518077912","8.48310916452327","8.68083478164469","9.1553780457282","11.0192565290713","",
"Early-demographic dividend","EAR","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1788695627266","11.2953544891432","10.5634596162443","10.8108241522491","15.9680616452855","20.9034831216622","18.9536877716065","20.9532252921991","21.1344249544035","19.7230909847834","16.5835499551702","19.8849856995026","17.9196683626744","16.62685598344","18.4148442153305","28.6129687524155","21.2429287881911","15.4526296866216","14.8148543124448","17.0155130196211","18.8768422079307","27.4068853793654","25.3707293443586","24.0326418885498","23.52258459577","22.3048757763037","",
"Europe & Central Asia","ECS","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","11.0937098058388","12.5466647214365","19.8056882017948","45.6121103724372","34.1620093075317","46.9069288580968","78.7219145647403","29.8859988309754","37.9723329619657","33.2199184569198","43.4114722933034","34.2159666761134","40.0719071600301","35.8599577820069","33.2104430818375","32.3661416753927","26.2119623900879","24.1586729216951","21.3466586875297","30.7761518674864","26.5374403960132","35.6510907659894","38.508876694042","43.6522071182007","50.9569771875085","38.2654507928053","42.5388423049315","33.8873621316104","43.9899697043124","37.1009282582173","30.7262532465233","23.9092309878224","11.8804450113564","49.5189133355657","8.86816479623797","9.71266107860111","9.969042820751","11.3368581277243","13.8380424746694","23.6307828175708","26.5806405739308","29.1120480345262","35.7071249471528","35.7111437653653","",
"Egypt, Arab Rep.","EGY","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","13.7882505155077","15.9369350831034","11.8271343898948","18.9562091564679","22.3659349953373","23.7410872345486","28.6266657721297","32.827498424702","38.6786576339759","42.2635715724943","22.9304606846236","32.0980248371879","36.4846364052754","28.5870253852951","22.124613252308","21.7863950191041","17.5518608366534","16.5558896013091","16.0456263384553","14.596747392013","12.4074564014166","13.0139508165226","12.9031571745974","9.82950725273552","11.3432564081069","12.1375050484066","13.0087888641242","8.02571278886904","7.11487779392182","6.3385277679948","6.06505271951705","5.69409361051978","6.51035028244995","6.20832544864874","7.90286107665482","6.61500155016218","7.64634665682782","12.6673909082272","9.97937948480312","19.5030354372015","15.353254148771","15.0534603325028","16.0979671378965","",
"Euro area","EMU","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.105442803141601","","0.226757893765627","2.92491409478567","5.299090060889","4.28643361718748","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","5.76214801680683","6.72808703755383","5.3335087161931","7.82040153417109","10.8955562970007","13.0819121144274","18.7830541132562","20.7370435229944","24.5645525517525","29.7484345514395","36.9371429709698","44.9116934516129","40.781942471137","38.983055504067","30.6259043644068","23.8256237972174","18.9235535835226","15.8221348695693","18.4969453405063","41.6385700778356","9.96534250663551","12.2321447673194","16.3332506239643","13.7393880021894","18.4504182986841","7.95562316185366","7.26231196064674","5.62657585794404","4.4763824045079","5.92848200535041","4.65529964761878","2.92892372797499","2.78794102875785","3.85484030213973","5.88919875915745","7.13646086305811","10.7038369461714","11.870058525757","17.4142924819853","21.0939336468228","22.4457125948167","21.5480640627721","28.9415243013271","",
"European Union","EUU","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","3.90441691517995","6.00282225072777","5.41970597771455","6.81128795533506","7.97722460518684","10.1969213709293","11.7153962764273","11.4817738277574","11.809695434277","10.1411686764966","8.50141562877049","9.18073811951765","9.47288691781285","7.10279454992934","6.06322877909081","6.34581212059458","3.8127893689409","2.20108787889493","1.69414263867918","2.20785266600346","2.62160987114282","2.3789246748044","1.64860647950906","1.59060080981402","1.1538380616127","0.715758844143447","0.800855850756244","0.824280244151636","1.62636954700778","2.12315710998101","3.12184124521324","2.17991380538832","9.37806565607918","2.78347717534032","3.6957259967842","4.62432468417237","14.2512719750562","2.82553578470739","3.32307198805549","2.1840703594574","6.7373584276647","",
"France","FRA","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","18.4459553112356","16.0742246051327","17.7493489390858","13.4999262473467","13.0267913803649","10.8180913520675","12.7734374480557","11.6189193468876","16.6485236420164","6.85992551986905","9.37246406160955","7.54326482051054","6.39435821411643","11.9835661789969","16.3101986768366","5.87468129261985","10.2950509014482","15.3158947101154","10.6290956069552","13.0987816586289","14.0576046930834","18.8154431251699","9.9514274116657","16.2376137643457","15.3390819815112","11.0500688237507","5.63093443690686","3.5085128623122","","12.2520049381319","28.5624262688925","6.17497488510282","4.79665515523553","3.93755856653615","4.16574492933851","12.0337476817456","6.10645847812303","8.5689884798093","","","","","",
"United Kingdom","GBR","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.09789555905926","23.3927567686551","15.3221369622592","12.6745521958967","8.02612746902052","11.4861698091007","12.8466298321359","12.701221163398","8.06368175878424","10.6788252253348","5.96221683335159","16.7263380770799","20.9589448759368","17.5017861371525","24.7935381133863","21.6733208792052","20.8934760032035","23.9537218182766","31.041111011818","36.7531321691726","29.7159343142183","23.9219838837997","21.6350816587465","",
"Ghana","GHA","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","6.485420512163","5.80880204494967","3.71584761155977","7.41414870041112","8.89483958882979","13.111109216058","14.2513668575724","15.5556318580393","30.4091628978224","21.7214406898807","23.579266183432","28.3245142594411","45.8022704999448","56.9166277041827","50.7696377628635","38.7900767390388","28.1344612469666","28.3521846529814","25.6380408535064","26.6897390464477","25.438117204638","27.5692660801006","33.2470758507488","22.7607798311445","21.14536173291","19.0379689800063","12.9307631087843","8.59248021479088","15.6253558523097","8.03337570178493","8.61581373386135","5.57615656854961","3.85788473448083","3.22876293134673","3.34313921386329","3.36260892490227","2.40489229083446","2.98915509702207","4.29972975443195","5.18241086711299","5.99688458793659","8.71070385442997","9.54612517985265","11.5047012234786","7.29087884348701","",
"Gibraltar","GIB","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6495137551582","27.2433713361533","22.1406378259133","16.1375900004238","20.1059103022811","16.055937542783","12.6023995823537","10.9812288114326","14.3731048070513","24.7832923667194","14.9277315779675","21.0330893663753","19.7863341412998","17.4285531331527","22.2747195819479","12.9471913191731","12.6734479074867","13.9915446185967","20.5640435730909","18.6452016901712","15.8160015580724","13.3729041877399","10.7151581291759","12.5959746969313","6.83440683865552","13.1163288175083","8.39897131041125","4.59175648151397","3.9964106042432","5.79941492032782","3.32407188663273","2.0584639347859","2.5643522768644","2.51772935983196","",
"Gambia, The","GMB","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","4.73629115489099","6.46269007764112","6.23821042520333","10.4831079167895","20.1630868439947","16.9927120730847","10.85892015961","10.2763181061359","33.24640448322","20.4375131782074","15.6311149786131","14.158644773846","22.2342290205346","13.5958955593455","12.7464495869378","11.5407560157273","14.1241149239879","15.6026183810915","12.5433977423277","11.7582138014978","","","","","","14.792599958862","20.9850963157459","15.1177803405318","14.7660945300098","13.381629683673","5.41322033313074","6.84307552338014","8.6054551607378","10.6147794513604","9.44778394288528","11.1170659557104","18.304480382267","15.4763750343569","17.2921354150227","16.9305635336803","13.5894707885323","13.4118853448097","",
"Guinea-Bissau","GNB","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","32.604966091954","33.284039869281","28.3753062992126","51.9665093922652","77.1784680412371","69.7954805194805","61.0461371069182","54.2277141472868","32.2824509578544","68.6361104477612","36.8634564614531","14.7430287713841","19.7885010303967","52.4027566745522","38.89998459923","15.3340135420331","","","","7.09984721357484","5.95183932836962","10.8155311355334","11.7068189842864","6.68981103884743","12.625006766231","7.49334530054357","5.69185177728513","7.11481322933555","12.1684435682543","2.30385850860376","4.66729552259561","1.00758865328815","2.24117743369772","1.90573804919962","3.51972800437857","2.83333512101027","3.28996469580249","","",
"Equatorial Guinea","GNQ","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","2.13440092721961","3.32935505952381","4.80375922973579","6.03900690537084","3.85855230769231","7.35908355091384","11.7994782828283","12.4254718446602","11.465605540015","8.3193749675184","7.23709241604944","8.09005141214696","5.18164718517894","4.32573253138075","3.96665863264253","6.29107574722153","7.9127188087364","7.29719381302727","6.20241119937828","6.14943180978262","5.14690082766087","6.73562488443087","5.35151383049603","6.0332787856489","8.57989952185794","16.0805081653184","16.9788570709704","14.4939195691208","6.62566539471054","8.56914173700659","8.65260931192168","9.8957787663959","11.7116980073349","13.6380756899988","12.4732519409067","7.05070022980084","10.4076840275624","4.27322913016675","5.15083946486791","9.03651510939931","9.53928308462972","8.02077315457068","","",
"Greenland","GRL","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","4.39945969626168","6.51671484693499","7.74317010309278","8.3284078516903","9.36122943836424","11.900548696845","16.3551330456432","22.531637400888","29.0315518593134","33.3704646525931","31.5460509380622","29.2217072268778","21.4325415521034","15.4253784688995","18.5575580076453","27.269793446207","16.0125133832206","14.1578805988231","12.7667449790941","13.6775199245602","11.35503118777","10.2338694790677","10.8428045440486","9.7217298574478","10.0645067990466","10.2839091333308","10.7460288630619","14.4644432891338","14.7713618053984","15.8387148551446","16.3648338917415","16.8559685562934","19.9841881771358","16.0869959794833","17.2199255621163","13.4531638147933","23.7377168018925","15.1049325180282","16.405417620638","23.5828168287207","29.9410443122016","27.7333120276347","26.0551710045093","",
"Guam","GUM","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","13.0286685685562","16.9901582554294","31.8713577835417","23.165846528936","26.2901798713206","21.1782665671431","24.5263518124284","24.724624847307","27.969479247343","","","","","","","18.6869290059534","17.243720419874","16.4145889060378","17.0238993381201","14.4022792265193","17.3189452609159","19.2357245563824","12.4645397795738","10.2332826582834","6.85310109363296","9.64872697702178","8.67031940253921","6.43909505706468","5.00855217816254","4.41027757345135","3.30931374750338","2.54570073488367","2.07340567507854","2.67170904060603","3.45398741414559","8.55353672038599","3.65697685846207","4.33446048864487","5.30278760815175","4.75554171445515","5.71710733204045","8.50816486361414","7.64516874586731","",
"High income","HIC","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","11.8952232803749","14.6076429813311","29.6895109528434","19.0421952513261","19.6262390658174","21.7192709497207","22.1534364153186","26.9526249889283","32.283322693044","26.2044010552795","24.2951636216185","26.2046257506086","30.6627349043716","36.9263341241065","37.0789529776675","15.6785640895687","38.3240069122674","30.762390704946","35.5855439013331","31.1017862269172","35.2838146940566","35.2168366684662","31.4297178223814","25.1700390642965","22.4595573475548","21.2646131680298","14.7522319107534","13.1464391155156","14.6545836248413","15.0039408354921","9.9532439271038","10.0671540188611","7.87482373070566","7.19917132558627","7.38566099586611","9.97345563303447","10.3200307842867","16.0351040649082","13.7683625523585","14.6825705970507","10.3500548968564","18.3961320388077","13.6253370917885","12.8039920729091","14.0205976517841","11.6976449169906","",
"Heavily indebted poor countries (HIPC)","HPC","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","13.254290168956","9.98562991077135","10.0169059862657","8.50966673449658","9.00088024674059","12.1960781909271","18.2308838618042","12.897066442136","10.7366808923502","9.94850103434685","14.535427213571","10.6330533948857","9.07494829043734","11.0895054388978","14.2881443554984","17.2777904726586","20.229027027027","22.7237699039488","23.8787653492419","11.8816608802709","13.9216981607569","7.19648556244464","6.50902379944101","5.81982086878639","54.6821929195259","16.1934215031315","10.2483393563704","8.9761414610465","9.88381941045816","9.20888104030177","6.2689499572284","7.00272396105438","11.5073460114081","19.1102529652751","9.34943460368877","8.06841352946065","10.0105787866455","6.13902055132892","4.22511737740781","12.5126620791066","0.385024518600319","0.382036214841099","0.805889067886422","1.5189766319064","1.95105034505798","5.3675009528841","1.24838374179666","1.13418013847205","1.36164318959741","",
"Hungary","HUN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IBRD only","IBD","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","14.0369876931425","18.126134991539","18.8324675732407","21.8764801620621","28.9125898694076","37.4638759842224","37.1778607120858","40.4395147735143","38.6939788532525","33.4827867660921","34.3825774830707","32.7716289040916","33.8673571774775","30.9650365553095","30.2762909116893","37.1487447452455","30.3244633652871","32.2629670753891","30.6244871891069","22.8476631214946","23.958042591644","25.2253301319902","26.3237468339438","25.4674040097477","20.9062174090396","25.7491901355248","19.0571191134951","14.4835917292557","19.5668761715308","18.7275439567904","14.4139991400971","17.4262047587193","19.9470636857452","29.917389916447","34.6061986406738","37.4785774470277","29.4350905410314","25.0724259603535","39.4174069127449","",
"IDA only","IDX","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","15.2717461739867","18.1022335305653","15.6147263717526","15.3319644912079","12.2877956569457","11.3387105698748","12.709720341225","15.4660806571717","18.3192686626908","20.6447470238425","25.4488699714259","35.5860223675205","33.3612208889683","31.4538639024471","31.5000418110789","32.9559412252542","32.02937158448","28.7074007344373","28.8378744758912","32.2737817581946","33.2599833686784","27.6157662410767","26.3011796853357","24.7734738173638","18.6266943306296","17.081068777064","17.9276097726641","20.9247343304358","29.1805226437216","14.504454851842","14.9302344477445","8.63523314642692","15.5909922080123","9.65799265540479","6.0184103184778","6.81923327447653","6.4138689129389","6.71310406387204","8.07419350339043","18.6296205367074","11.2063383547997","17.2633780366708","10.0850558636744","11.3975539281985","9.0350268758593","",
"Not classified","INX","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","6.90378675477865","5.68523705767204","5.45966383581328","4.63672318842483","4.16391855529852","3.98627854465123","7.12731271020828","3.54765275803449","5.60224265300644","3.3107604265437","3.23576746100906","4.10885716303347","5.16984129043159","9.34778140357235","16.3221066803238","29.6987824282526","27.2480588963309","31.1542599850292","18.0661257585364","17.4420690217149","9.89091375825562","4.02237704492502","5.05817526869159","4.75746075702002","5.25412526590457","5.55371193707272","4.01407964435412","3.43844729337367","2.65369345916852","2.13943974620329","1.84083540008758","1.33812349412993","0.382018690305666","0.402995799928369","0.48468395002512","0.708027032884903","2.15990276855054","0.506687998636279","0.183426293947854","0.463679562827116","",
"Iraq","IRQ","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","70.3411600487857","28.4146152135055","59.2647041203625","24.862607551806","19.8249853897017","25.6016835644753","26.494635125082","29.9489447830656","33.2079307744158","40.5353394961301","47.9922248263643","46.0174685411822","41.6473874301518","32.1165471826779","28.5741237536026","30.8986984122749","29.8366680200392","21.7273846497711","18.7221634480337","18.9242308939415","19.0314276416429","17.7915151304103","13.90846396147","16.6479507808855","18.7676344721811","20.9075260813537","24.8097934905123","22.5131366745702","20.6092289467635","22.5259146353638","16.1829880315007","23.5652911964799","19.5421691945695","34.9515390374395","28.0479057249454","36.6737392137539","37.395257038187","26.4244583259197","33.3585132419726","88.0500924651587","40.5155551272863","27.2744470925952","20.1714382672656","36.7607593341512","",
"Jordan","JOR","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","7.92429085614035","9.78164907739827","5.94425381081603","5.12037010826569","4.87802207707939","8.47041931884903","9.83627344359409","12.0581149145017","12.2806174932849","14.488574385043","14.065034682757","19.3876511263988","20.6096468547627","25.0913488938187","31.3945618535733","33.3507213343511","41.6003202724068","24.8503638760265","24.3705471502951","28.7906684502168","25.8666865013639","20.9172852327868","18.6899556619556","16.6891228545552","25.8975831731579","22.6025113120681","22.1612057358953","13.7356814066977","20.064936780214","19.5152122463396","14.1447649486326","23.639352482688","14.4747235879021","11.9348483668452","11.3451487268093","10.579627094697","20.9072039922829","6.00186769670093","5.85611825924513","6.53159311887575","6.36788749134126","6.24810076589136","8.19229070721613","14.3330745910109","17.195679099569","12.3981711118128","14.0845255170986","19.1689156383226","",
"Japan","JPN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
